,RATE A,RATE B,RATE C,Total
07/09/2018 21.15,2.52,,,2.52
07/09/2018 21.30,1.96,,,1.96
07/09/2018 21.45,1.96,,,1.96
07/09/2018 22.00,1.89,,,1.89
07/09/2018 22.15,,1.77,,1.77
07/09/2018 22.30,,1.8,,1.8
07/09/2018 22.45,,1.8,,1.8
07/09/2018 23.00,,1.97,,1.97
07/09/2018 23.15,,1.95,,1.95
07/09/2018 23.30,,1.91,,1.91
07/09/2018 23.45,,1.8,,1.8
07/09/2018 24.00,,1.78,,1.78
08/09/2018 00.15,,,1.69,1.69
08/09/2018 00.30,,,1.6,1.6
08/09/2018 00.45,,,1.83,1.83
08/09/2018 01.00,,,1.98,1.98
08/09/2018 01.15,,,2.02,2.02
08/09/2018 01.30,,,1.98,1.98
08/09/2018 01.45,,,1.9,1.9
08/09/2018 02.00,,,1.82,1.82
08/09/2018 02.15,,,1.69,1.69
08/09/2018 02.30,,,1.7,1.7
08/09/2018 02.45,,,1.71,1.71
08/09/2018 03.00,,,1.68,1.68
08/09/2018 03.15,,,1.67,1.67
08/09/2018 03.30,,,1.73,1.73
08/09/2018 03.45,,,1.62,1.62
08/09/2018 04.00,,,1.64,1.64
08/09/2018 04.15,,,1.71,1.71
08/09/2018 04.30,,,1.68,1.68
08/09/2018 04.45,,,1.73,1.73
08/09/2018 05.00,,,1.8,1.8
08/09/2018 05.15,,,1.81,1.81
08/09/2018 05.30,,,2.06,2.06
08/09/2018 05.45,,,2.06,2.06
08/09/2018 06.00,,,2.04,2.04
08/09/2018 06.15,,,2.03,2.03
08/09/2018 06.30,,,11.17,11.17
08/09/2018 06.45,,,20.44,20.44
08/09/2018 07.00,,,20.5,20.5
08/09/2018 07.15,,,20.41,20.41
08/09/2018 07.30,,,20.11,20.11
08/09/2018 07.45,,,19.63,19.63
08/09/2018 08.00,,,19.1,19.1
08/09/2018 08.15,,,19.13,19.13
08/09/2018 08.30,,,19.7,19.7
08/09/2018 08.45,,,19.69,19.69
08/09/2018 09.00,,,19.55,19.55
08/09/2018 09.15,,,19.8,19.8
08/09/2018 09.30,,,19.98,19.98
08/09/2018 09.45,,,20.06,20.06
08/09/2018 10.00,,,19.89,19.89
08/09/2018 10.15,,,19.43,19.43
08/09/2018 10.30,,,19.76,19.76
08/09/2018 10.45,,,20.08,20.08
08/09/2018 11.00,,,19.73,19.73
08/09/2018 11.15,,,19.91,19.91
08/09/2018 11.30,,,20.03,20.03
08/09/2018 11.45,,,19.59,19.59
08/09/2018 12.00,,,19.58,19.58
08/09/2018 12.15,,,19.47,19.47
08/09/2018 12.30,,,19.19,19.19
08/09/2018 12.45,,,18.62,18.62
08/09/2018 13.00,,,18.46,18.46
08/09/2018 13.15,,,18.44,18.44
08/09/2018 13.30,,,19.16,19.16
08/09/2018 13.45,,,18.68,18.68
08/09/2018 14.00,,,18.82,18.82
08/09/2018 14.15,,,15.57,15.57
08/09/2018 14.30,,,1.87,1.87
08/09/2018 14.45,,,1.21,1.21
08/09/2018 15.00,,,1.3,1.3
08/09/2018 15.15,,,0.9,0.9
08/09/2018 15.30,,,1.36,1.36
08/09/2018 15.45,,,1.39,1.39
08/09/2018 16.00,,,1.63,1.63
08/09/2018 16.15,,,1.9,1.9
08/09/2018 16.30,,,2.14,2.14
08/09/2018 16.45,,,2.42,2.42
08/09/2018 17.00,,,2.2,2.2
08/09/2018 17.15,,,1.99,1.99
08/09/2018 17.30,,,2.07,2.07
08/09/2018 17.45,,,2.17,2.17
08/09/2018 18.00,,,2.15,2.15
08/09/2018 18.15,,,2.19,2.19
08/09/2018 18.30,,,2.28,2.28
08/09/2018 18.45,,,2.46,2.46
08/09/2018 19.00,,,2.5,2.5
08/09/2018 19.15,,,2.52,2.52
08/09/2018 19.30,,,2.52,2.52
08/09/2018 19.45,,,2.63,2.63
08/09/2018 20.00,,,2.59,2.59
08/09/2018 20.15,,,2.4,2.4
08/09/2018 20.30,,,2.08,2.08
08/09/2018 20.45,,,2.1,2.1
08/09/2018 21.00,,,1.85,1.85
08/09/2018 21.15,,,1.87,1.87
08/09/2018 21.30,,,1.85,1.85
08/09/2018 21.45,,,1.85,1.85
08/09/2018 22.00,,,1.78,1.78
08/09/2018 22.15,,,1.74,1.74
08/09/2018 22.30,,,1.73,1.73
08/09/2018 22.45,,,1.79,1.79
08/09/2018 23.00,,,1.73,1.73
08/09/2018 23.15,,,1.74,1.74
08/09/2018 23.30,,,1.76,1.76
08/09/2018 23.45,,,1.76,1.76
08/09/2018 24.00,,,1.71,1.71
09/09/2018 00.15,,,1.72,1.72
09/09/2018 00.30,,,1.6,1.6
09/09/2018 00.45,,,1.65,1.65
09/09/2018 01.00,,,1.64,1.64
09/09/2018 01.15,,,1.62,1.62
09/09/2018 01.30,,,1.68,1.68
09/09/2018 01.45,,,1.66,1.66
09/09/2018 02.00,,,1.67,1.67
09/09/2018 02.15,,,1.66,1.66
09/09/2018 02.30,,,1.66,1.66
09/09/2018 02.45,,,1.66,1.66
09/09/2018 03.00,,,1.67,1.67
09/09/2018 03.15,,,1.61,1.61
09/09/2018 03.30,,,1.6,1.6
09/09/2018 03.45,,,1.6,1.6
09/09/2018 04.00,,,1.61,1.61
09/09/2018 04.15,,,1.62,1.62
09/09/2018 04.30,,,1.64,1.64
09/09/2018 04.45,,,1.79,1.79
09/09/2018 05.00,,,1.64,1.64
09/09/2018 05.15,,,1.58,1.58
09/09/2018 05.30,,,1.59,1.59
09/09/2018 05.45,,,1.54,1.54
09/09/2018 06.00,,,1.58,1.58
09/09/2018 06.15,,,1.58,1.58
09/09/2018 06.30,,,1.43,1.43
09/09/2018 06.45,,,1.35,1.35
09/09/2018 07.00,,,1.31,1.31
09/09/2018 07.15,,,1.22,1.22
09/09/2018 07.30,,,1.29,1.29
09/09/2018 07.45,,,1.18,1.18
09/09/2018 08.00,,,1.3,1.3
09/09/2018 08.15,,,1.28,1.28
09/09/2018 08.30,,,1.18,1.18
09/09/2018 08.45,,,1.02,1.02
09/09/2018 09.00,,,0.64,0.64
09/09/2018 09.15,,,0.56,0.56
09/09/2018 09.30,,,0.75,0.75
09/09/2018 09.45,,,0.74,0.74
09/09/2018 10.00,,,0.86,0.86
09/09/2018 10.15,,,1.09,1.09
09/09/2018 10.30,,,1.65,1.65
09/09/2018 10.45,,,1.29,1.29
09/09/2018 11.00,,,0.92,0.92
09/09/2018 11.15,,,0.76,0.76
09/09/2018 11.30,,,0.59,0.59
09/09/2018 11.45,,,0.54,0.54
09/09/2018 12.00,,,0.32,0.32
09/09/2018 12.15,,,0.21,0.21
09/09/2018 12.30,,,0.11,0.11
09/09/2018 12.45,,,0.06,0.06
09/09/2018 13.00,,,0.13,0.13
09/09/2018 13.15,,,0.49,0.49
09/09/2018 13.30,,,0.68,0.68
09/09/2018 13.45,,,0.7,0.7
09/09/2018 14.00,,,0.43,0.43
09/09/2018 14.15,,,0.41,0.41
09/09/2018 14.30,,,1.03,1.03
09/09/2018 14.45,,,1.42,1.42
09/09/2018 15.00,,,1.87,1.87
09/09/2018 15.15,,,1.89,1.89
09/09/2018 15.30,,,1.74,1.74
09/09/2018 15.45,,,1.82,1.82
09/09/2018 16.00,,,1.66,1.66
09/09/2018 16.15,,,1.54,1.54
09/09/2018 16.30,,,1.61,1.61
09/09/2018 16.45,,,1.74,1.74
09/09/2018 17.00,,,2.13,2.13
09/09/2018 17.15,,,2.09,2.09
09/09/2018 17.30,,,2.04,2.04
09/09/2018 17.45,,,2.09,2.09
09/09/2018 18.00,,,2.19,2.19
09/09/2018 18.15,,,2.23,2.23
09/09/2018 18.30,,,2.38,2.38
09/09/2018 18.45,,,2.39,2.39
09/09/2018 19.00,,,2.5,2.5
09/09/2018 19.15,,,2.48,2.48
09/09/2018 19.30,,,2.52,2.52
09/09/2018 19.45,,,2.47,2.47
09/09/2018 20.00,,,2.43,2.43
09/09/2018 20.15,,,2.37,2.37
09/09/2018 20.30,,,2.16,2.16
09/09/2018 20.45,,,2.05,2.05
09/09/2018 21.00,,,1.91,1.91
09/09/2018 21.15,,,1.89,1.89
09/09/2018 21.30,,,1.8,1.8
09/09/2018 21.45,,,1.81,1.81
09/09/2018 22.00,,,1.88,1.88
09/09/2018 22.15,,,1.75,1.75
09/09/2018 22.30,,,1.76,1.76
09/09/2018 22.45,,,1.79,1.79
09/09/2018 23.00,,,1.76,1.76
09/09/2018 23.15,,,1.79,1.79
09/09/2018 23.30,,,1.82,1.82
09/09/2018 23.45,,,1.75,1.75
09/09/2018 24.00,,,1.75,1.75
10/09/2018 00.15,,1.74,,1.74
10/09/2018 00.30,,1.58,,1.58
10/09/2018 00.45,,1.54,,1.54
10/09/2018 01.00,,1.58,,1.58
10/09/2018 01.15,,1.6,,1.6
10/09/2018 01.30,,1.62,,1.62
10/09/2018 01.45,,1.62,,1.62
10/09/2018 02.00,,1.6,,1.6
10/09/2018 02.15,,1.59,,1.59
10/09/2018 02.30,,1.64,,1.64
10/09/2018 02.45,,1.62,,1.62
10/09/2018 03.00,,1.64,,1.64
10/09/2018 03.15,,1.6,,1.6
10/09/2018 03.30,,1.57,,1.57
10/09/2018 03.45,,1.56,,1.56
10/09/2018 04.00,,1.56,,1.56
10/09/2018 04.15,,1.6,,1.6
10/09/2018 04.30,,1.64,,1.64
10/09/2018 04.45,,1.64,,1.64
10/09/2018 05.00,,1.55,,1.55
10/09/2018 05.15,,1.52,,1.52
10/09/2018 05.30,,1.51,,1.51
10/09/2018 05.45,,1.53,,1.53
10/09/2018 06.00,,1.56,,1.56
10/09/2018 06.15,,1.55,,1.55
10/09/2018 06.30,,1.59,,1.59
10/09/2018 06.45,,1.49,,1.49
10/09/2018 07.00,,1.37,,1.37
10/09/2018 07.15,,1.34,,1.34
10/09/2018 07.30,,1.27,,1.27
10/09/2018 07.45,,1.17,,1.17
10/09/2018 08.00,,1.09,,1.09
10/09/2018 08.15,,1.41,,1.41
10/09/2018 08.30,,0.94,,0.94
10/09/2018 08.45,,0.8,,0.8
10/09/2018 09.00,,0.54,,0.54
10/09/2018 09.15,0.95,,,0.95
10/09/2018 09.30,0.87,,,0.87
10/09/2018 09.45,0.92,,,0.92
10/09/2018 10.00,1.35,,,1.35
10/09/2018 10.15,0.67,,,0.67
10/09/2018 10.30,1.27,,,1.27
10/09/2018 10.45,0.45,,,0.45
10/09/2018 11.00,1.03,,,1.03
10/09/2018 11.15,1.1,,,1.1
10/09/2018 11.30,2.55,,,2.55
10/09/2018 11.45,2.58,,,2.58
10/09/2018 12.00,1.14,,,1.14
10/09/2018 12.15,1.08,,,1.08
10/09/2018 12.30,1.11,,,1.11
10/09/2018 12.45,0.49,,,0.49
10/09/2018 13.00,1.21,,,1.21
10/09/2018 13.15,0.67,,,0.67
10/09/2018 13.30,0.87,,,0.87
10/09/2018 13.45,1.48,,,1.48
10/09/2018 14.00,1.64,,,1.64
10/09/2018 14.15,2.26,,,2.26
10/09/2018 14.30,2.29,,,2.29
10/09/2018 14.45,2.62,,,2.62
10/09/2018 15.00,2.68,,,2.68
10/09/2018 15.15,1.88,,,1.88
10/09/2018 15.30,1.46,,,1.46
10/09/2018 15.45,1.54,,,1.54
10/09/2018 16.00,2.17,,,2.17
10/09/2018 16.15,2.89,,,2.89
10/09/2018 16.30,2.58,,,2.58
10/09/2018 16.45,2.84,,,2.84
10/09/2018 17.00,3.11,,,3.11
10/09/2018 17.15,3.35,,,3.35
10/09/2018 17.30,3.59,,,3.59
10/09/2018 17.45,3.66,,,3.66
10/09/2018 18.00,3.83,,,3.83
10/09/2018 18.15,3.97,,,3.97
10/09/2018 18.30,4.29,,,4.29
10/09/2018 18.45,4.19,,,4.19
10/09/2018 19.00,4.23,,,4.23
10/09/2018 19.15,4.35,,,4.35
10/09/2018 19.30,4.3,,,4.3
10/09/2018 19.45,4.42,,,4.42
10/09/2018 20.00,4.33,,,4.33
10/09/2018 20.15,4.3,,,4.3
10/09/2018 20.30,3.92,,,3.92
10/09/2018 20.45,3.51,,,3.51
10/09/2018 21.00,3.14,,,3.14
10/09/2018 21.15,2.14,,,2.14
10/09/2018 21.30,2,,,2
10/09/2018 21.45,2,,,2
10/09/2018 22.00,1.98,,,1.98
10/09/2018 22.15,,1.88,,1.88
10/09/2018 22.30,,1.93,,1.93
10/09/2018 22.45,,2,,2
10/09/2018 23.00,,1.98,,1.98
10/09/2018 23.15,,1.98,,1.98
10/09/2018 23.30,,1.94,,1.94
10/09/2018 23.45,,1.93,,1.93
10/09/2018 24.00,,1.95,,1.95
11/09/2018 00.15,,1.87,,1.87
11/09/2018 00.30,,1.74,,1.74
11/09/2018 00.45,,1.8,,1.8
11/09/2018 01.00,,1.77,,1.77
11/09/2018 01.15,,1.79,,1.79
11/09/2018 01.30,,1.82,,1.82
11/09/2018 01.45,,1.77,,1.77
11/09/2018 02.00,,1.74,,1.74
11/09/2018 02.15,,1.81,,1.81
11/09/2018 02.30,,1.75,,1.75
11/09/2018 02.45,,1.75,,1.75
11/09/2018 03.00,,1.77,,1.77
11/09/2018 03.15,,1.76,,1.76
11/09/2018 03.30,,1.69,,1.69
11/09/2018 03.45,,1.72,,1.72
11/09/2018 04.00,,1.68,,1.68
11/09/2018 04.15,,1.73,,1.73
11/09/2018 04.30,,1.73,,1.73
11/09/2018 04.45,,1.7,,1.7
11/09/2018 05.00,,1.68,,1.68
11/09/2018 05.15,,1.67,,1.67
11/09/2018 05.30,,1.61,,1.61
11/09/2018 05.45,,1.61,,1.61
11/09/2018 06.00,,1.59,,1.59
11/09/2018 06.15,,1.62,,1.62
11/09/2018 06.30,,1.63,,1.63
11/09/2018 06.45,,1.57,,1.57
11/09/2018 07.00,,1.53,,1.53
11/09/2018 07.15,,1.55,,1.55
11/09/2018 07.30,,1.48,,1.48
11/09/2018 07.45,,1.77,,1.77
11/09/2018 08.00,,2.78,,2.78
11/09/2018 08.15,,3.06,,3.06
11/09/2018 08.30,,3.59,,3.59
11/09/2018 08.45,,3.46,,3.46
11/09/2018 09.00,,3.19,,3.19
11/09/2018 09.15,3.16,,,3.16
11/09/2018 09.30,3.17,,,3.17
11/09/2018 09.45,3.1,,,3.1
11/09/2018 10.00,2.77,,,2.77
11/09/2018 10.15,2.63,,,2.63
11/09/2018 10.30,2.53,,,2.53
11/09/2018 10.45,2.52,,,2.52
11/09/2018 11.00,2.41,,,2.41
11/09/2018 11.15,2.52,,,2.52
11/09/2018 11.30,2.68,,,2.68
11/09/2018 11.45,2.76,,,2.76
11/09/2018 12.00,2.38,,,2.38
11/09/2018 12.15,2.51,,,2.51
11/09/2018 12.30,2.03,,,2.03
11/09/2018 12.45,2.19,,,2.19
11/09/2018 13.00,2.09,,,2.09
11/09/2018 13.15,1.8,,,1.8
11/09/2018 13.30,2.23,,,2.23
11/09/2018 13.45,2.24,,,2.24
11/09/2018 14.00,2.12,,,2.12
11/09/2018 14.15,2.46,,,2.46
11/09/2018 14.30,1.71,,,1.71
11/09/2018 14.45,1.77,,,1.77
11/09/2018 15.00,1.92,,,1.92
11/09/2018 15.15,2.42,,,2.42
11/09/2018 15.30,2.24,,,2.24
11/09/2018 15.45,2.42,,,2.42
11/09/2018 16.00,2.94,,,2.94
11/09/2018 16.15,3.41,,,3.41
11/09/2018 16.30,3.37,,,3.37
11/09/2018 16.45,3.32,,,3.32
11/09/2018 17.00,3.41,,,3.41
11/09/2018 17.15,3.89,,,3.89
11/09/2018 17.30,3.71,,,3.71
11/09/2018 17.45,4.02,,,4.02
11/09/2018 18.00,4.01,,,4.01
11/09/2018 18.15,3.92,,,3.92
11/09/2018 18.30,3.93,,,3.93
11/09/2018 18.45,3.9,,,3.9
11/09/2018 19.00,4.07,,,4.07
11/09/2018 19.15,4.13,,,4.13
11/09/2018 19.30,4.05,,,4.05
11/09/2018 19.45,4.05,,,4.05
11/09/2018 20.00,3.95,,,3.95
11/09/2018 20.15,3.91,,,3.91
11/09/2018 20.30,3.83,,,3.83
11/09/2018 20.45,3.74,,,3.74
11/09/2018 21.00,3.12,,,3.12
11/09/2018 21.15,2.44,,,2.44
11/09/2018 21.30,2.37,,,2.37
11/09/2018 21.45,2.31,,,2.31
11/09/2018 22.00,2.1,,,2.1
11/09/2018 22.15,,1.84,,1.84
11/09/2018 22.30,,1.89,,1.89
11/09/2018 22.45,,1.9,,1.9
11/09/2018 23.00,,1.85,,1.85
11/09/2018 23.15,,1.83,,1.83
11/09/2018 23.30,,1.86,,1.86
11/09/2018 23.45,,1.87,,1.87
11/09/2018 24.00,,1.85,,1.85
12/09/2018 00.15,,1.89,,1.89
12/09/2018 00.30,,1.74,,1.74
12/09/2018 00.45,,1.72,,1.72
12/09/2018 01.00,,1.73,,1.73
12/09/2018 01.15,,1.76,,1.76
12/09/2018 01.30,,1.8,,1.8
12/09/2018 01.45,,1.82,,1.82
12/09/2018 02.00,,1.88,,1.88
12/09/2018 02.15,,1.79,,1.79
12/09/2018 02.30,,1.79,,1.79
12/09/2018 02.45,,1.84,,1.84
12/09/2018 03.00,,1.82,,1.82
12/09/2018 03.15,,1.78,,1.78
12/09/2018 03.30,,1.79,,1.79
12/09/2018 03.45,,1.74,,1.74
12/09/2018 04.00,,1.76,,1.76
12/09/2018 04.15,,1.82,,1.82
12/09/2018 04.30,,1.81,,1.81
12/09/2018 04.45,,1.83,,1.83
12/09/2018 05.00,,1.81,,1.81
12/09/2018 05.15,,1.69,,1.69
12/09/2018 05.30,,1.62,,1.62
12/09/2018 05.45,,1.62,,1.62
12/09/2018 06.00,,1.65,,1.65
12/09/2018 06.15,,1.58,,1.58
12/09/2018 06.30,,1.71,,1.71
12/09/2018 06.45,,1.71,,1.71
12/09/2018 07.00,,1.7,,1.7
12/09/2018 07.15,,1.94,,1.94
12/09/2018 07.30,,1.84,,1.84
12/09/2018 07.45,,1.63,,1.63
12/09/2018 08.00,,2.04,,2.04
12/09/2018 08.15,,2.94,,2.94
12/09/2018 08.30,,2.69,,2.69
12/09/2018 08.45,,2.63,,2.63
12/09/2018 09.00,,2.71,,2.71
12/09/2018 09.15,2.67,,,2.67
12/09/2018 09.30,2.58,,,2.58
12/09/2018 09.45,2.57,,,2.57
12/09/2018 10.00,2.53,,,2.53
12/09/2018 10.15,2.02,,,2.02
12/09/2018 10.30,1.4,,,1.4
12/09/2018 10.45,1.81,,,1.81
12/09/2018 11.00,2.48,,,2.48
12/09/2018 11.15,1.98,,,1.98
12/09/2018 11.30,1.5,,,1.5
12/09/2018 11.45,1.08,,,1.08
12/09/2018 12.00,1.33,,,1.33
12/09/2018 12.15,1.38,,,1.38
12/09/2018 12.30,0.92,,,0.92
12/09/2018 12.45,1.31,,,1.31
12/09/2018 13.00,1.47,,,1.47
12/09/2018 13.15,1.44,,,1.44
12/09/2018 13.30,1.51,,,1.51
12/09/2018 13.45,3.16,,,3.16
12/09/2018 14.00,6.5,,,6.5
12/09/2018 14.15,1.61,,,1.61
12/09/2018 14.30,3.06,,,3.06
12/09/2018 14.45,2.11,,,2.11
12/09/2018 15.00,4.6,,,4.6
12/09/2018 15.15,5.43,,,5.43
12/09/2018 15.30,5.24,,,5.24
12/09/2018 15.45,4.51,,,4.51
12/09/2018 16.00,4.26,,,4.26
12/09/2018 16.15,3.51,,,3.51
12/09/2018 16.30,3.72,,,3.72
12/09/2018 16.45,4.58,,,4.58
12/09/2018 17.00,5.74,,,5.74
12/09/2018 17.15,6.41,,,6.41
12/09/2018 17.30,6.21,,,6.21
12/09/2018 17.45,5.85,,,5.85
12/09/2018 18.00,5.91,,,5.91
12/09/2018 18.15,5.79,,,5.79
12/09/2018 18.30,5.92,,,5.92
12/09/2018 18.45,5.56,,,5.56
12/09/2018 19.00,5.09,,,5.09
12/09/2018 19.15,5.52,,,5.52
12/09/2018 19.30,5.44,,,5.44
12/09/2018 19.45,5.49,,,5.49
12/09/2018 20.00,5.58,,,5.58
12/09/2018 20.15,5.42,,,5.42
12/09/2018 20.30,5.22,,,5.22
12/09/2018 20.45,4.64,,,4.64
12/09/2018 21.00,4.35,,,4.35
12/09/2018 21.15,3.81,,,3.81
12/09/2018 21.30,3.42,,,3.42
12/09/2018 21.45,3.39,,,3.39
12/09/2018 22.00,3.1,,,3.1
12/09/2018 22.15,,3.1,,3.1
12/09/2018 22.30,,2.46,,2.46
12/09/2018 22.45,,2.19,,2.19
12/09/2018 23.00,,2.22,,2.22
12/09/2018 23.15,,2.17,,2.17
12/09/2018 23.30,,2.01,,2.01
12/09/2018 23.45,,1.78,,1.78
12/09/2018 24.00,,1.74,,1.74
13/09/2018 00.15,,1.78,,1.78
13/09/2018 00.30,,1.67,,1.67
13/09/2018 00.45,,1.66,,1.66
13/09/2018 01.00,,1.68,,1.68
13/09/2018 01.15,,1.73,,1.73
13/09/2018 01.30,,1.79,,1.79
13/09/2018 01.45,,1.75,,1.75
13/09/2018 02.00,,1.72,,1.72
13/09/2018 02.15,,1.69,,1.69
13/09/2018 02.30,,1.67,,1.67
13/09/2018 02.45,,1.69,,1.69
13/09/2018 03.00,,1.72,,1.72
13/09/2018 03.15,,1.69,,1.69
13/09/2018 03.30,,1.66,,1.66
13/09/2018 03.45,,1.67,,1.67
13/09/2018 04.00,,1.63,,1.63
13/09/2018 04.15,,1.73,,1.73
13/09/2018 04.30,,1.69,,1.69
13/09/2018 04.45,,1.69,,1.69
13/09/2018 05.00,,1.64,,1.64
13/09/2018 05.15,,1.62,,1.62
13/09/2018 05.30,,1.56,,1.56
13/09/2018 05.45,,1.7,,1.7
13/09/2018 06.00,,2.05,,2.05
13/09/2018 06.15,,11.02,,11.02
13/09/2018 06.30,,37.07,,37.07
13/09/2018 06.45,,47.79,,47.79
13/09/2018 07.00,,47.75,,47.75
13/09/2018 07.15,,46.99,,46.99
13/09/2018 07.30,,46.93,,46.93
13/09/2018 07.45,,46.98,,46.98
13/09/2018 08.00,,47.21,,47.21
13/09/2018 08.15,,47.61,,47.61
13/09/2018 08.30,,48.14,,48.14
13/09/2018 08.45,,48.6,,48.6
13/09/2018 09.00,,49.21,,49.21
13/09/2018 09.15,48.74,,,48.74
13/09/2018 09.30,48.63,,,48.63
13/09/2018 09.45,48.92,,,48.92
13/09/2018 10.00,49.56,,,49.56
13/09/2018 10.15,52.33,,,52.33
13/09/2018 10.30,52.47,,,52.47
13/09/2018 10.45,52.45,,,52.45
13/09/2018 11.00,52.66,,,52.66
13/09/2018 11.15,51.9,,,51.9
13/09/2018 11.30,52.16,,,52.16
13/09/2018 11.45,46.01,,,46.01
13/09/2018 12.00,18.63,,,18.63
13/09/2018 12.15,7.21,,,7.21
13/09/2018 12.30,6.35,,,6.35
13/09/2018 12.45,4.19,,,4.19
13/09/2018 13.00,2.67,,,2.67
13/09/2018 13.15,2.94,,,2.94
13/09/2018 13.30,2.49,,,2.49
13/09/2018 13.45,1.88,,,1.88
13/09/2018 14.00,2.56,,,2.56
13/09/2018 14.15,2.05,,,2.05
13/09/2018 14.30,2.35,,,2.35
13/09/2018 14.45,2.52,,,2.52
13/09/2018 15.00,3.35,,,3.35
13/09/2018 15.15,3.37,,,3.37
13/09/2018 15.30,3.01,,,3.01
13/09/2018 15.45,2.25,,,2.25
13/09/2018 16.00,2.48,,,2.48
13/09/2018 16.15,2.71,,,2.71
13/09/2018 16.30,3.06,,,3.06
13/09/2018 16.45,3.41,,,3.41
13/09/2018 17.00,3.53,,,3.53
13/09/2018 17.15,3.53,,,3.53
13/09/2018 17.30,4.47,,,4.47
13/09/2018 17.45,3.66,,,3.66
13/09/2018 18.00,3.69,,,3.69
13/09/2018 18.15,3.7,,,3.7
13/09/2018 18.30,3.83,,,3.83
13/09/2018 18.45,3.76,,,3.76
13/09/2018 19.00,3.85,,,3.85
13/09/2018 19.15,3.76,,,3.76
13/09/2018 19.30,3.63,,,3.63
13/09/2018 19.45,3.56,,,3.56
13/09/2018 20.00,3.44,,,3.44
13/09/2018 20.15,3.27,,,3.27
13/09/2018 20.30,3.26,,,3.26
13/09/2018 20.45,3.22,,,3.22
13/09/2018 21.00,3.01,,,3.01
13/09/2018 21.15,2.05,,,2.05
13/09/2018 21.30,1.95,,,1.95
13/09/2018 21.45,1.95,,,1.95
13/09/2018 22.00,1.83,,,1.83
13/09/2018 22.15,,1.77,,1.77
13/09/2018 22.30,,1.8,,1.8
13/09/2018 22.45,,1.82,,1.82
13/09/2018 23.00,,1.79,,1.79
13/09/2018 23.15,,1.76,,1.76
13/09/2018 23.30,,1.84,,1.84
13/09/2018 23.45,,1.79,,1.79
13/09/2018 24.00,,1.84,,1.84
14/09/2018 00.15,,1.8,,1.8
14/09/2018 00.30,,1.7,,1.7
14/09/2018 00.45,,1.65,,1.65
14/09/2018 01.00,,1.59,,1.59
14/09/2018 01.15,,1.64,,1.64
14/09/2018 01.30,,1.71,,1.71
14/09/2018 01.45,,1.8,,1.8
14/09/2018 02.00,,1.83,,1.83
14/09/2018 02.15,,1.79,,1.79
14/09/2018 02.30,,1.75,,1.75
14/09/2018 02.45,,1.77,,1.77
14/09/2018 03.00,,1.73,,1.73
14/09/2018 03.15,,1.71,,1.71
14/09/2018 03.30,,1.73,,1.73
14/09/2018 03.45,,1.72,,1.72
14/09/2018 04.00,,1.68,,1.68
14/09/2018 04.15,,1.73,,1.73
14/09/2018 04.30,,1.76,,1.76
14/09/2018 04.45,,1.69,,1.69
14/09/2018 05.00,,1.72,,1.72
14/09/2018 05.15,,1.76,,1.76
14/09/2018 05.30,,1.74,,1.74
14/09/2018 05.45,,1.75,,1.75
14/09/2018 06.00,,1.71,,1.71
14/09/2018 06.15,,1.7,,1.7
14/09/2018 06.30,,1.68,,1.68
14/09/2018 06.45,,1.62,,1.62
14/09/2018 07.00,,1.49,,1.49
14/09/2018 07.15,,1.43,,1.43
14/09/2018 07.30,,1.32,,1.32
14/09/2018 07.45,,1.26,,1.26
14/09/2018 08.00,,1.23,,1.23
14/09/2018 08.15,,1.64,,1.64
14/09/2018 08.30,,2.03,,2.03
14/09/2018 08.45,,1.8,,1.8
14/09/2018 09.00,,2.04,,2.04
14/09/2018 09.15,2.08,,,2.08
14/09/2018 09.30,1.96,,,1.96
14/09/2018 09.45,1.37,,,1.37
14/09/2018 10.00,1.47,,,1.47
14/09/2018 10.15,1.75,,,1.75
14/09/2018 10.30,1.77,,,1.77
14/09/2018 10.45,1.74,,,1.74
14/09/2018 11.00,1.61,,,1.61
14/09/2018 11.15,1.93,,,1.93
14/09/2018 11.30,2.21,,,2.21
14/09/2018 11.45,2.38,,,2.38
14/09/2018 12.00,2.23,,,2.23
14/09/2018 12.15,1.46,,,1.46
14/09/2018 12.30,1.78,,,1.78
14/09/2018 12.45,2.02,,,2.02
14/09/2018 13.00,1.98,,,1.98
14/09/2018 13.15,1.95,,,1.95
14/09/2018 13.30,1.99,,,1.99
14/09/2018 13.45,2.23,,,2.23
14/09/2018 14.00,1.85,,,1.85
14/09/2018 14.15,1.61,,,1.61
14/09/2018 14.30,1.58,,,1.58
14/09/2018 14.45,1.81,,,1.81
14/09/2018 15.00,1.81,,,1.81
14/09/2018 15.15,1.68,,,1.68
14/09/2018 15.30,1.81,,,1.81
14/09/2018 15.45,1.77,,,1.77
14/09/2018 16.00,2.01,,,2.01
14/09/2018 16.15,2.02,,,2.02
14/09/2018 16.30,2.79,,,2.79
14/09/2018 16.45,3.18,,,3.18
14/09/2018 17.00,3.54,,,3.54
14/09/2018 17.15,3.41,,,3.41
14/09/2018 17.30,3.36,,,3.36
14/09/2018 17.45,3.27,,,3.27
14/09/2018 18.00,3.45,,,3.45
14/09/2018 18.15,3.45,,,3.45
14/09/2018 18.30,3.48,,,3.48
14/09/2018 18.45,3.52,,,3.52
14/09/2018 19.00,3.81,,,3.81
14/09/2018 19.15,3.8,,,3.8
14/09/2018 19.30,3.81,,,3.81
