,RATE A,RATE B,RATE C,Total
06/03/2018 16.30,1003.45,,,1003.45
06/03/2018 16.45,1015.52,,,1015.52
06/03/2018 17.00,1000.19,,,1000.19
06/03/2018 17.15,966.28,,,966.28
06/03/2018 17.30,944.15,,,944.15
06/03/2018 17.45,918.17,,,918.17
06/03/2018 18.00,900.56,,,900.56
06/03/2018 18.15,845.24,,,845.24
06/03/2018 18.30,780.11,,,780.11
06/03/2018 18.45,775.76,,,775.76
06/03/2018 19.00,761.06,,,761.06
06/03/2018 19.15,730.78,,,730.78
06/03/2018 19.30,705.13,,,705.13
06/03/2018 19.45,681.41,,,681.41
06/03/2018 20.00,665.55,,,665.55
06/03/2018 20.15,762.05,,,762.05
06/03/2018 20.30,749.45,,,749.45
06/03/2018 20.45,702.33,,,702.33
06/03/2018 21.00,613.82,,,613.82
06/03/2018 21.15,566.32,,,566.32
06/03/2018 21.30,614.32,,,614.32
06/03/2018 21.45,671.23,,,671.23
06/03/2018 22.00,661.25,,,661.25
06/03/2018 22.15,,642.41,,642.41
06/03/2018 22.30,,628.6,,628.6
06/03/2018 22.45,,622.07,,622.07
06/03/2018 23.00,,615.91,,615.91
06/03/2018 23.15,,605.07,,605.07
06/03/2018 23.30,,609.3,,609.3
06/03/2018 23.45,,596.78,,596.78
06/03/2018 24.00,,594.8,,594.8
07/03/2018 00.15,,586.74,,586.74
07/03/2018 00.30,,587.09,,587.09
07/03/2018 00.45,,583.29,,583.29
07/03/2018 01.00,,577.33,,577.33
07/03/2018 01.15,,563.82,,563.82
07/03/2018 01.30,,561.14,,561.14
07/03/2018 01.45,,561.75,,561.75
07/03/2018 02.00,,557.71,,557.71
07/03/2018 02.15,,559.24,,559.24
07/03/2018 02.30,,549.98,,549.98
07/03/2018 02.45,,542.24,,542.24
07/03/2018 03.00,,540.74,,540.74
07/03/2018 03.15,,539.55,,539.55
07/03/2018 03.30,,530.97,,530.97
07/03/2018 03.45,,524.06,,524.06
07/03/2018 04.00,,524.5,,524.5
07/03/2018 04.15,,524.93,,524.93
07/03/2018 04.30,,519.1,,519.1
07/03/2018 04.45,,521.02,,521.02
07/03/2018 05.00,,518.53,,518.53
07/03/2018 05.15,,528.01,,528.01
07/03/2018 05.30,,527.84,,527.84
07/03/2018 05.45,,535.51,,535.51
07/03/2018 06.00,,538.42,,538.42
07/03/2018 06.15,,555.95,,555.95
07/03/2018 06.30,,570.33,,570.33
07/03/2018 06.45,,600.43,,600.43
07/03/2018 07.00,,615.75,,615.75
07/03/2018 07.15,,672.73,,672.73
07/03/2018 07.30,,742.08,,742.08
07/03/2018 07.45,,824.32,,824.32
07/03/2018 08.00,,884.62,,884.62
07/03/2018 08.15,,996.36,,996.36
07/03/2018 08.30,,1067.35,,1067.35
07/03/2018 08.45,,1092.41,,1092.41
07/03/2018 09.00,,1141.02,,1141.02
07/03/2018 09.15,1138.41,,,1138.41
07/03/2018 09.30,1169.17,,,1169.17
07/03/2018 09.45,1187.68,,,1187.68
07/03/2018 10.00,1225.42,,,1225.42
07/03/2018 10.15,1224.82,,,1224.82
07/03/2018 10.30,1192.78,,,1192.78
07/03/2018 10.45,1220.21,,,1220.21
