,RATE A,RATE B,RATE C,Total
06/08/2018 22.00,631.15,,,631.15
06/08/2018 22.15,,622.22,,622.22
06/08/2018 22.30,,621.44,,621.44
06/08/2018 22.45,,609.69,,609.69
06/08/2018 23.00,,611.09,,611.09
06/08/2018 23.15,,611.61,,611.61
06/08/2018 23.30,,611.38,,611.38
06/08/2018 23.45,,609.48,,609.48
06/08/2018 24.00,,601.59,,601.59
07/08/2018 00.15,,592.69,,592.69
07/08/2018 00.30,,594.91,,594.91
07/08/2018 00.45,,595.06,,595.06
07/08/2018 01.00,,583.3,,583.3
07/08/2018 01.15,,579.69,,579.69
07/08/2018 01.30,,572.54,,572.54
07/08/2018 01.45,,575.83,,575.83
07/08/2018 02.00,,577.24,,577.24
07/08/2018 02.15,,577.06,,577.06
07/08/2018 02.30,,577.77,,577.77
07/08/2018 02.45,,572.91,,572.91
07/08/2018 03.00,,570.82,,570.82
07/08/2018 03.15,,561.8,,561.8
07/08/2018 03.30,,564.92,,564.92
07/08/2018 03.45,,565.51,,565.51
07/08/2018 04.00,,561.63,,561.63
07/08/2018 04.15,,562.27,,562.27
07/08/2018 04.30,,559.48,,559.48
07/08/2018 04.45,,557.87,,557.87
07/08/2018 05.00,,559.53,,559.53
07/08/2018 05.15,,568,,568
07/08/2018 05.30,,570.79,,570.79
07/08/2018 05.45,,586.11,,586.11
07/08/2018 06.00,,593.83,,593.83
07/08/2018 06.15,,633.01,,633.01
07/08/2018 06.30,,666.17,,666.17
07/08/2018 06.45,,703.86,,703.86
07/08/2018 07.00,,737.11,,737.11
07/08/2018 07.15,,763.21,,763.21
07/08/2018 07.30,,822.98,,822.98
07/08/2018 07.45,,894.22,,894.22
07/08/2018 08.00,,958.28,,958.28
07/08/2018 08.15,,1066.9,,1066.9
07/08/2018 08.30,,1121.73,,1121.73
07/08/2018 08.45,,1179.8,,1179.8
07/08/2018 09.00,,1200.55,,1200.55
07/08/2018 09.15,1200.15,,,1200.15
07/08/2018 09.30,1189.33,,,1189.33
07/08/2018 09.45,1097.85,,,1097.85
07/08/2018 10.00,1081.64,,,1081.64
07/08/2018 10.15,1108.45,,,1108.45
07/08/2018 10.30,1209.83,,,1209.83
07/08/2018 10.45,1233.36,,,1233.36
07/08/2018 11.00,1241.76,,,1241.76
07/08/2018 11.15,1234.16,,,1234.16
07/08/2018 11.30,1183.17,,,1183.17
07/08/2018 11.45,1207.13,,,1207.13
07/08/2018 12.00,1165.96,,,1165.96
07/08/2018 12.15,1150.62,,,1150.62
07/08/2018 12.30,1123.56,,,1123.56
07/08/2018 12.45,1085.74,,,1085.74
07/08/2018 13.00,1096.51,,,1096.51
07/08/2018 13.15,1146.01,,,1146.01
07/08/2018 13.30,1264.79,,,1264.79
07/08/2018 13.45,1202.13,,,1202.13
07/08/2018 14.00,1197.91,,,1197.91
07/08/2018 14.15,1181.07,,,1181.07
07/08/2018 14.30,1170.52,,,1170.52
07/08/2018 14.45,1160.49,,,1160.49
07/08/2018 15.00,1164.96,,,1164.96
07/08/2018 15.15,1142.38,,,1142.38
07/08/2018 15.30,1099.03,,,1099.03
07/08/2018 15.45,1068.17,,,1068.17
07/08/2018 16.00,1046.85,,,1046.85
07/08/2018 16.15,997.5,,,997.5
07/08/2018 16.30,965.79,,,965.79
07/08/2018 16.45,920.84,,,920.84
07/08/2018 17.00,876.01,,,876.01
07/08/2018 17.15,859.46,,,859.46
